# Swift-BAT daily average light curve for Crab                          
# Generated Fri Aug 24 11:36:02 UTC 2018
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      57584       0.20739859     0.00748322   2016         197     0.00147830     0.00725895      0    4200.00000000  2808.71875000   320.00000000
      57585       0.21016544     0.00756299   2016         198     0.00142940     0.00735579      0    5192.00000000  3467.81250000   256.00000000
      57586       0.20897507     0.00753194   2016         199     0.00146198     0.00731413      0    3384.00000000  2773.00000000     0.00000000
      57587       0.21219137     0.00772812   2016         200     0.00173763     0.00742670      0    2368.00000000  1813.50000000     0.00000000
      57588       0.20844354     0.00749624   2016         201     0.00140087     0.00729552      0    4128.00000000  3548.62500000  1496.00000000
      57589       0.20716128     0.00738778   2016         202     0.00115192     0.00725064      0    7912.00000000  6366.37500000     0.00000000
      57590       0.20641770     0.00763990   2016         203     0.00201996     0.00722462      0    2432.00000000  1907.00000000    64.00000000
      57591       0.21038029     0.00758169   2016         204     0.00146876     0.00736331      0    5464.00000000  3507.37500000  1536.00000000
      57592       0.20666185     0.00737048   2016         205     0.00115131     0.00723316      0    5696.00000000  5186.50000000   776.00000000
      57593       0.20902385     0.00771601   2016         206     0.00199400     0.00731583      0    3000.00000000  1991.43750000     0.00000000
      57594       0.20581580     0.00734486   2016         207     0.00116571     0.00720355      0    6880.00000000  5131.09375000  1792.00000000
      57595       0.20782526     0.00740383   2016         208     0.00112279     0.00727388      0    6248.00000000  5753.00000000     0.00000000
      57596       0.21260775     0.00768970   2016         209     0.00157626     0.00744127      0    5400.00000000  3839.87500000    64.00000000
      57597       0.21121648     0.00770373   2016         210     0.00176206     0.00739258      0    2952.00000000  2039.31836557   128.00000000
      57598       0.21523614     0.00891533   2016         211     0.00387636     0.00753326      0    1472.00000000   637.75000000   256.00000000
      57599       0.21608598     0.00807292   2016         212     0.00229564     0.00756301      0    5568.00000000  1631.80469632   256.00000000
      57600       0.21863959     0.00844441   2016         213     0.00290290     0.00765239      0    2112.00000000  1097.00000000     0.00000000
      57601       0.21295762     0.00803489   2016         214     0.00243965     0.00745352      0    2328.00000000  1253.40625000     0.00000000
      57602       0.21641988     0.00836292   2016         215     0.00288158     0.00757470      0    2680.00000000  1023.37500000     0.00000000
      57603       0.20849904     0.00765497   2016         216     0.00187970     0.00729747      0    2592.00000000  2261.12500000     0.00000000
      57604       0.20724987     0.00787906   2016         217     0.00250094     0.00725375      0    1728.00000000  1171.21875000     0.00000000
      57605       0.21054416     0.00774816   2016         218     0.00194633     0.00736905      0    3448.00000000  2362.81250000     0.00000000
      57606       0.21544611     0.00781474   2016         219     0.00166801     0.00754061      0    8960.00000000  3991.98437500     0.00000000
      57607       0.20801576     0.00772342   2016         220     0.00209574     0.00728055      0    4352.00000000  2816.68750000   352.00000000
      57608       0.21218869     0.00771194   2016         221     0.00168973     0.00742660      0    6032.00000000  3448.53125000     0.00000000
      57609       0.21572647     0.00793403   2016         222     0.00198145     0.00755043      0    6648.00000000  2572.22362423   296.00000000
      57610       0.21229006     0.00837024   2016         223     0.00313338     0.00743015      0    1472.00000000   790.06250000   256.00000000
      57611       0.20731359     0.00762301   2016         224     0.00189993     0.00725598      0    3352.00000000  2651.34375000     0.00000000
      57612       0.21200018     0.00789360   2016         225     0.00218946     0.00742001      0    4488.00000000  2260.21875000     0.00000000
      57613       0.21238756     0.00762811   2016         226     0.00139168     0.00743356      0    8656.00000000  5881.81250000     0.00000000
      57614       0.20963666     0.00761483   2016         227     0.00165621     0.00733728      0    3360.00000000  3035.75000000     0.00000000
      57615       0.20607215     0.00735794   2016         228     0.00118342     0.00721253      0    6520.00000000  5536.68750000     0.00000000
      57616       0.21317379     0.00756456   2016         229     0.00101374     0.00746108      0   14168.00000000  9918.25000000  1256.00000000
      57617       0.21009047     0.00742956   2016         230     0.00086395     0.00735317      0   13280.00000000 11533.59375000  5864.00000000
      57618       0.21075635     0.00752865   2016         231     0.00122443     0.00737647      0    8616.00000000  5574.90625000  1064.00000000
      57619       0.21063519     0.00750841   2016         232     0.00115735     0.00737223      0    7384.00000000  5886.93750000   704.00000000
      57620       0.20571123     0.00739359   2016         233     0.00136690     0.00719989      0    7912.00000000  5067.18750000   440.00000000
      57621       0.20854509     0.00749237   2016         234     0.00137469     0.00729908      0    6184.00000000  4661.00000000   128.00000000
      57622       0.20760451     0.00752867   2016         235     0.00160222     0.00726616      0    4160.00000000  2881.28125000     0.00000000
      57623       0.21291674     0.00759299   2016         236     0.00118375     0.00745209      0   10824.00000000  7492.31250000   192.00000000
      57624       0.20365195     0.00750796   2016         237     0.00191767     0.00712782      0    5680.00000000  2284.04687500     0.00000000
      57625       0.20786764     0.00740333   2016         238     0.00111424     0.00727537      0   12536.00000000 11140.74996710     0.00000000
      57626       0.22011493     0.00808886   2016         239     0.00200430     0.00770402      0    6168.00000000  2387.78125000     0.00000000
      57627       0.21380242     0.00793998   2016         240     0.00215820     0.00748308      0    5168.00000000  2052.62500000     0.00000000
      57628       0.21447556     0.00815960   2016         241     0.00260027     0.00750664      0    3896.00000000  1402.39843750     0.00000000
      57629       0.21956171     0.00821069   2016         242     0.00235090     0.00768466      0    4424.00000000  1807.18750000   408.00000000
      57630       0.22289165     0.00835849   2016         243     0.00243978     0.00780121      0    7440.00000000  2101.12500000     0.00000000
      57631       0.21239329     0.00769501   2016         244     0.00161628     0.00743377      0    7280.00000000  3552.25000000     0.00000000
      57632       0.20948688     0.00748438   2016         245     0.00122143     0.00733204      0   13360.00000000  6067.71875000  6912.00000000
      57633       0.21589738     0.00797699   2016         246     0.00207804     0.00755641      0    7368.00000000  2621.26562500     0.00000000
      57634       0.21488458     0.00968035   2016         247     0.00495498     0.00752096      0    1360.00000000   325.18750000     0.00000000
      57635       0.21450061     0.00951451   2016         248     0.00475196     0.00750752      0    3008.00000000   547.46875000     0.00000000
      57636       0.21690049     0.00786528   2016         249     0.00167241     0.00759152      0    7216.00000000  3885.98437500   832.00000000
      57637       0.22307350     0.00924531   2016         250     0.00402562     0.00780757      0    3120.00000000   505.04687500  3120.00000000
      57638       0.22274600     0.00816880   2016         251     0.00198314     0.00779611      0    3440.00000000  1663.37500000  3440.00000000
      57639       0.21728592     0.00791205   2016         252     0.00177461     0.00760501      0    6992.00000000  2881.68750000  2688.00000000
      57640       0.20968946     0.00766161   2016         253     0.00178814     0.00733913      0    7760.00000000  3441.10937500     0.00000000
      57641       0.21565988     0.00814578   2016         254     0.00248997     0.00754810      0    5104.00000000  2094.81250000     0.00000000
      57642       0.21272457     0.00827552   2016         255     0.00293707     0.00744536      0    2136.00000000   976.54687500     0.00000000
      57643       0.21138432     0.00768440   2016         256     0.00168841     0.00739845      0    6696.00000000  3535.87500000     0.00000000
      57644       0.21433926     0.00831162   2016         257     0.00290926     0.00750187      0    1320.00000000   936.37500000   704.00000000
      57645       0.21930915     0.00907380   2016         258     0.00393413     0.00767582      0    3304.00000000   978.59765625     0.00000000
      57646       0.21576988     0.00804604   2016         259     0.00225701     0.00755195      0    7568.00000000  2397.40625000  1792.00000000
      57647       0.21726873     0.00925900   2016         260     0.00429451     0.00760441      0    3240.00000000   614.53125000   720.00000000
      57648       0.23188763     0.00964740   2016         261     0.00424027     0.00811607      0    2928.00000000   847.03125000     0.00000000
      57649       0.22113584     0.00831987   2016         262     0.00248154     0.00773975      0    6736.00000000  2057.64062500     0.00000000
      57650       0.21240190     0.00917140   2016         263     0.00436678     0.00743407      0    1920.00000000   685.00000000     0.00000000
      57651       0.21344055     0.00818734   2016         264     0.00272393     0.00747042      0    4896.00000000  2258.17382240     0.00000000
      57652       0.21774463     0.00947587   2016         265     0.00457829     0.00762106      0    3048.00000000  1354.53125000     0.00000000
      57653       0.22200599     0.00898959   2016         266     0.00367536     0.00777021      0    2328.00000000   709.12500000     0.00000000
      57654       0.22031882     0.00834491   2016         267     0.00259343     0.00771116      0    4168.00000000  2406.56250000   128.00000000
      57655       0.22597983     0.00937714   2016         268     0.00409532     0.00790929      0    3024.00000000  1467.62500000     0.00000000
      57656       0.21420697     0.00854263   2016         269     0.00332916     0.00749724      0    3720.00000000  1758.41990829     0.00000000
      57657       0.21703351     0.00850234   2016         270     0.00310522     0.00759617      0    3744.00000000  2012.42187500     0.00000000
      57658       0.22835596     0.00894328   2016         271     0.00326247     0.00799246      0    7184.00000000  1833.87500000     0.00000000
      57659       0.27009560     0.02861105   2016         272     0.02195463     0.00945335      0     384.00000000    46.12500000     0.00000000
      57660       0.21792066     0.00845044   2016         273     0.00295776     0.00762722      0    2376.00000000  1364.50000000    64.00000000
      57661       0.23416967     0.01761905   2016         274     0.01268026     0.00819594      0    1392.00000000   431.81250000     0.00000000
      57663       0.22066026     0.00975769   2016         276     0.00484857     0.00772311      0    2608.00000000   658.87500000     0.00000000
      57664       0.20185398     0.00805310   2016         277     0.00314244     0.00706489      0    1760.00000000   989.50000000     0.00000000
      57665       0.22349307     0.00829145   2016         278     0.00223546     0.00782226      0   12944.00000000  2900.23437500    64.00000000
      57666       0.21988921     0.00888400   2016         279     0.00360807     0.00769612      0     984.00000000   845.62500000     0.00000000
      57667       0.22815081     0.00909223   2016         280     0.00353485     0.00798528      0    3704.00000000   951.34375000     0.00000000
      57668       0.21156172     0.00760772   2016         281     0.00141949     0.00740466      0    5224.00000000  3657.32812500     0.00000000
      57669       0.21519903     0.00762121   2016         282     0.00094543     0.00753197      0   15032.00000000 10347.18750000     0.00000000
      57670       0.21201774     0.00769077   2016         283     0.00164268     0.00742062      0    6792.00000000  4044.34375000  1728.00000000
      57671       0.21628965     0.00776868   2016         284     0.00141880     0.00757014      0    9008.00000000  5435.40625000  1904.00000000
      57672       0.21590515     0.00769639   2016         285     0.00118681     0.00755668      0    9128.00000000  5367.28125000    64.00000000
      57673       0.21327512     0.00756897   2016         286     0.00101827     0.00746463      0   10232.00000000  7075.44531250  1944.00000000
      57674       0.21230944     0.00754991   2016         287     0.00108589     0.00743083      0    8176.00000000  5627.25000000     0.00000000
      57675       0.21477010     0.00788438   2016         288     0.00193400     0.00751695      0    5152.00000000  1805.15625000   640.00000000
      57676       0.20855227     0.00873064   2016         289     0.00389429     0.00729933      0    1192.00000000   440.71875000     0.00000000
      57677       0.21705448     0.00779599   2016         290     0.00142324     0.00759691      0    9768.00000000  4548.28125000   576.00000000
      57678       0.20823304     0.00774824   2016         291     0.00213838     0.00728816      0    1480.00000000  1446.68750000     0.00000000
      57680       0.20904440     0.00979973   2016         293     0.00530034     0.00731655      0     704.00000000   243.00000000     0.00000000
      57681       0.21988895     0.00799274   2016         294     0.00175386     0.00769611      0    5232.00000000  3045.62500000     0.00000000
      57682       0.21317646     0.00799011   2016         295     0.00232423     0.00746118      0    2344.00000000  1352.87500000     0.00000000
      57683       0.21587034     0.00801403   2016         296     0.00217237     0.00755546      0    2000.00000000  1497.68750000     0.00000000
      57684       0.20918965     0.00746575   2016         297     0.00118682     0.00732164      0    5624.00000000  4581.84375000   856.00000000
      57685       0.21253622     0.00761151   2016         298     0.00131089     0.00743877      0    3880.00000000  3243.93750000   448.00000000
      57686       0.21539417     0.00771733   2016         299     0.00134178     0.00753880      0    4784.00000000  3823.93750000     0.00000000
      57687       0.20993269     0.00755063   2016         300     0.00141382     0.00734764      0    3832.00000000  3284.25000000     0.00000000
      57688       0.21361569     0.00760161   2016         301     0.00111644     0.00747655      0    7408.00000000  5569.81250000     0.00000000
      57689       0.20867118     0.00755859   2016         302     0.00158301     0.00730349      0    4168.00000000  2556.34375000     0.00000000
      57690       0.21334861     0.00758655   2016         303     0.00108974     0.00746720      0    6640.00000000  6118.62500000     0.00000000
      57691       0.21593920     0.00772405   2016         304     0.00129562     0.00755787      0    7888.00000000  5456.57812500     0.00000000
      57692       0.21524127     0.00772839   2016         305     0.00140236     0.00753344      0    8960.00000000  5838.98437500  1600.00000000
      57693       0.21414336     0.00762921   2016         306     0.00115821     0.00749502      0   11392.00000000  7424.09375000   128.00000000
      57694       0.21540612     0.00790699   2016         307     0.00193774     0.00753921      0    8032.00000000  3981.82031250  1600.00000000
      57695       0.21880124     0.00784834   2016         308     0.00139657     0.00765804      0    9744.00000000  4585.62500000     0.00000000
      57696       0.21686995     0.00783189   2016         309     0.00156883     0.00759045      0    3936.00000000  2819.93750000  1760.00000000
      57697       0.21484570     0.00773030   2016         310     0.00145733     0.00751960      0    6240.00000000  4789.68750000  2552.00000000
      57698       0.21676689     0.00792538   2016         311     0.00186310     0.00758684      0    3544.00000000  2786.56250000  1944.00000000
      57699       0.21614390     0.00769682   2016         312     0.00115301     0.00756504      0   10760.00000000  8230.50000000  1880.00000000
      57700       0.21779361     0.00783612   2016         313     0.00147648     0.00762278      0    6904.00000000  4470.00000000   192.00000000
      57701       0.21399623     0.00767333   2016         314     0.00135602     0.00748987      0    5584.00000000  4352.43750000     0.00000000
      57702       0.21483291     0.00771317   2016         315     0.00139766     0.00751915      0    6736.00000000  4618.33979225     0.00000000
      57703       0.21388942     0.00787311   2016         316     0.00198209     0.00748613      0    3472.00000000  2535.99218750     0.00000000
      57704       0.21926456     0.00809665   2016         317     0.00209837     0.00767426      0    3248.00000000  1901.75000000     0.00000000
      57705       0.21483876     0.00798653   2016         318     0.00218819     0.00751936      0    1768.00000000  1469.93750000     0.00000000
      57707       0.21908054     0.00783290   2016         320     0.00130051     0.00766782      0   10432.00000000  5801.62500000   576.00000000
      57709       0.20435640     0.01180887   2016         322     0.00763932     0.00715247      0     736.00000000   385.25000000     0.00000000
      57710       0.21615118     0.00885531   2016         323     0.00374186     0.00756529      0     808.00000000   521.62500000     0.00000000
      57711       0.21553416     0.00786261   2016         324     0.00180211     0.00754370      0    2944.00000000  2398.50000000     0.00000000
      57713       0.21285692     0.00780022   2016         326     0.00187891     0.00744999      0    4376.00000000  2570.68750000   832.00000000
      57714       0.20968540     0.00748104   2016         327     0.00117963     0.00733899      0    7048.00000000  5123.06250000  2176.00000000
      57715       0.20860953     0.00752592   2016         328     0.00148360     0.00730133      0    4328.00000000  3795.18750000     0.00000000
      57716       0.21188353     0.00760247   2016         329     0.00136082     0.00741592      0    9016.00000000  4986.28125000     0.00000000
      57717       0.21096596     0.00781680   2016         330     0.00208576     0.00738381      0    3400.00000000  2102.50000000     0.00000000
      57718       0.20732918     0.00764307   2016         331     0.00195113     0.00725652      0    2296.00000000  1900.92187500     0.00000000
      57719       0.21793954     0.00786312   2016         332     0.00155199     0.00762788      0    7816.00000000  3918.87500000   320.00000000
      57720       0.21647834     0.00822830   2016         333     0.00260897     0.00757674      0    5424.00000000  1638.53125000     0.00000000
      57721       0.20860901     0.00774624   2016         334     0.00210363     0.00730132      0    2664.00000000  1945.94531250     0.00000000
      57722       0.20668809     0.00744244   2016         335     0.00142171     0.00723408      0    6816.00000000  3238.84375000   192.00000000
      57723       0.21084171     0.00793819   2016         336     0.00237845     0.00737946      0    4336.00000000  1764.18750000     0.00000000
      57724       0.21444246     0.00805118   2016         337     0.00236879     0.00750549      0    3496.00000000  1399.81250000     0.00000000
      57725       0.20955348     0.00866158   2016         338     0.00374602     0.00733437      0    2928.00000000   874.37500000     0.00000000
      57726       0.21198834     0.00779306   2016         339     0.00193786     0.00741959      0    3984.00000000  1977.79687500    64.00000000
      57727       0.21513413     0.00779539   2016         340     0.00164056     0.00752969      0    4512.00000000  3774.62500000     0.00000000
      57728       0.21046380     0.00768501   2016         341     0.00178084     0.00736623      0    7360.00000000  2776.48437500     0.00000000
      57729       0.20595838     0.00789850   2016         342     0.00262480     0.00720854      0    2256.00000000  1168.93750000     0.00000000
      57730       0.21155892     0.00832368   2016         343     0.00309115     0.00740456      0    1192.00000000   898.25000000     0.00000000
      57731       0.18210535     0.00702992   2016         344     0.00241121     0.00637369      0    3616.00000000  1085.29687500     0.00000000
      57732       0.20286089     0.00741710   2016         345     0.00174399     0.00710013      0    3888.00000000  3190.25000000     0.00000000
      57733       0.21519783     0.00851817   2016         346     0.00323464     0.00753192      0    3424.00000000  1337.31250000     0.00000000
      57734       0.21149472     0.00920328   2016         347     0.00444606     0.00740232      0    2344.00000000   704.71875000     0.00000000
      57735       0.20750825     0.01218388   2016         348     0.00795332     0.00726279      0     784.00000000   174.56250000   784.00000000
      57736       0.20735122     0.00865070   2016         349     0.00382773     0.00725729      0    1976.00000000   878.59375000     0.00000000
      57737       0.21810912     0.00872178   2016         350     0.00342953     0.00763382      0    3224.00000000   956.96875000     0.00000000
      57738       0.21976492     0.01096650   2016         351     0.00635504     0.00769177      0    1128.00000000   218.82812500     0.00000000
      57739       0.22423991     0.01378634   2016         352     0.00921485     0.00784840      0     640.00000000   132.50000000     0.00000000
      57740       0.21786962     0.00798750   2016         353     0.00193300     0.00762544      0    3688.00000000  2725.48437500  1184.00000000
      57741       0.21536515     0.00870299   2016         354     0.00353671     0.00753778      0     896.00000000   819.00000000     0.00000000
      57742       0.20899281     0.00812137   2016         355     0.00286880     0.00731475      0    2384.00000000  1081.21875000     0.00000000
      57743       0.20238770     0.00910123   2016         356     0.00464593     0.00708357      0     496.00000000   317.75000000   496.00000000
      57744       0.20925169     0.00770609   2016         357     0.00194879     0.00732381      0    3672.00000000  2863.87500000     0.00000000
      57745       0.21408216     0.00990900   2016         358     0.00527172     0.00749288      0    1136.00000000   296.31250000     0.00000000
      57746       0.21089967     0.00756081   2016         359     0.00133084     0.00738149      0    6568.00000000  5563.62500000  1048.00000000
      57747       0.21902650     0.00840442   2016         360     0.00280078     0.00766593      0    4872.00000000  1558.71875000     0.00000000
      57748       0.21619712     0.00806358   2016         361     0.00226526     0.00756690      0    3832.00000000  2032.90625000   496.00000000
      57749       0.21359610     0.00819328   2016         362     0.00272586     0.00747586      0    2984.00000000  1340.18750000     0.00000000
      57750       0.21521342     0.00822870   2016         363     0.00269318     0.00753247      0    2936.00000000  1278.21875000     0.00000000
      57754       0.21759610     0.00824457   2017           1     0.00256729     0.00761586      0    5392.00000000  1726.00000000     0.00000000
      57755       0.21535532     0.00823989   2017           2     0.00270657     0.00753744      0    5320.00000000  1706.56250000     0.00000000
      57756       0.21277246     0.00802101   2017           3     0.00242246     0.00744704      0    4072.00000000  1816.78125000     0.00000000
      57757       0.20975688     0.00753759   2017           4     0.00138873     0.00734149      0    7360.00000000  5140.50000000     0.00000000
      57758       0.21311132     0.00802796   2017           5     0.00241355     0.00745890      0    2928.00000000  1708.50000000   256.00000000
      57759       0.21911827     0.00882622   2017           6     0.00355188     0.00766914      0    1960.00000000   704.06250000     0.00000000
      57760       0.22066368     0.00829100   2017           7     0.00245150     0.00772323      0    2712.00000000  1076.93750000   640.00000000
      57761       0.21396356     0.00847671   2017           8     0.00322895     0.00748872      0    1280.00000000   710.75000000     0.00000000
      57762       0.19824260     0.01047787   2017           9     0.00638318     0.00693849      0     320.00000000   147.65625000     0.00000000
      57763       0.21842634     0.01195723   2017          10     0.00747484     0.00764492      0     440.00000000   104.50000000     0.00000000
      57764       0.22852958     0.00919086   2017          11     0.00368063     0.00799854      0     920.00000000   632.50000000     0.00000000
      57765       0.21836735     0.01346010   2017          12     0.00900793     0.00764286      0     232.00000000    61.62500000     0.00000000
      57767       0.22956750     0.01106879   2017          14     0.00618950     0.00803486      0     256.00000000   107.75000000     0.00000000
      57768       0.21211503     0.00764138   2017          15     0.00147120     0.00742403      0    8232.00000000  3472.27045310     0.00000000
      57770       0.20969205     0.00748893   2017          17     0.00121131     0.00733922      0    6992.00000000  5331.79687500   160.00000000
      57771       0.21353072     0.00780127   2017          18     0.00181893     0.00747358      0    6752.00000000  1992.04977328  1584.00000000
      57772       0.21051537     0.00807304   2017          19     0.00268242     0.00736804      0    1224.00000000   859.12500000     0.00000000
      57773       0.22187148     0.00870314   2017          20     0.00319478     0.00776550      0    3168.00000000  1022.20312500     0.00000000
      57774       0.21302247     0.00784154   2017          21     0.00197497     0.00745579      0    5296.00000000  2642.37500000     0.00000000
      57775       0.21821096     0.00864813   2017          22     0.00329850     0.00763738      0    4272.00000000  1295.93750000     0.00000000
      57776       0.21478156     0.00784433   2017          23     0.00182211     0.00751735      0    5552.00000000  2663.00000000   920.00000000
      57777       0.21630478     0.00773929   2017          24     0.00130629     0.00757067      0   12736.00000000  5574.79296827     0.00000000
      57778       0.21306602     0.00752803   2017          25     0.00083692     0.00745731      0   13440.00000000 12421.25000000   872.00000000
      57779       0.22057469     0.00833590   2017          26     0.00255640     0.00772011      0    3192.00000000  1321.46875000   288.00000000
      57780       0.21248396     0.00766816   2017          27     0.00151941     0.00743694      0   10024.00000000  4593.10937500     0.00000000
      57781       0.21482465     0.00796463   2017          28     0.00213591     0.00751886      0    4816.00000000  2179.00000000     0.00000000
      57782       0.21823417     0.00782812   2017          29     0.00139339     0.00763820      0   10880.00000000  5619.71875000   584.00000000
      57783       0.21764358     0.00801735   2017          30     0.00203273     0.00761753      0    5456.00000000  2422.93750000     0.00000000
      57784       0.21698717     0.00838855   2017          31     0.00289624     0.00759455      0    4728.00000000  1473.37500000   656.00000000
      57785       0.21505352     0.00782629   2017          32     0.00174315     0.00752687      0    7352.00000000  3097.21875000     0.00000000
      57786       0.21502716     0.00813623   2017          33     0.00251354     0.00752595      0    2440.00000000   971.09375000  1432.00000000
      57790       0.22136296     0.00847100   2017          37     0.00278459     0.00774770      0    1672.00000000   766.81250000   256.00000000
      57791       0.21815958     0.00819065   2017          38     0.00240966     0.00763559      0    4512.00000000  1586.81250000   768.00000000
      57792       0.21340059     0.00799707   2017          39     0.00232340     0.00746902      0    5696.00000000  1609.43750000     0.00000000
      57793       0.21316009     0.00768483   2017          40     0.00149823     0.00746060      0    3936.00000000  3465.18750000     0.00000000
      57794       0.21778494     0.00795688   2017          41     0.00185570     0.00762247      0    9120.00000000  3320.03125000  1200.00000000
      57795       0.21357628     0.00765630   2017          42     0.00134597     0.00747517      0   10472.00000000  5918.53321743  1360.00000000
      57796       0.22267499     0.00813557   2017          43     0.00189744     0.00779362      0   13288.00000000  4131.85156250     0.00000000
      57797       0.21166359     0.00765685   2017          44     0.00157346     0.00740823      0    6296.00000000  3686.26562500     0.00000000
      57798       0.22076213     0.00831398   2017          45     0.00249539     0.00772667      0    6688.00000000  1674.47068644     0.00000000
      57799       0.21952399     0.00801542   2017          46     0.00185630     0.00768334      0   12512.00000000  3308.70894718     0.00000000
      57800       0.21074390     0.00753667   2017          47     0.00125831     0.00737604      0   10264.00000000  6926.50000000  1240.00000000
      57801       0.21045798     0.00773884   2017          48     0.00192929     0.00736603      0    3944.00000000  2632.06250000     0.00000000
      57802       0.23436757     0.01074360   2017          49     0.00564077     0.00820286      0    4680.00000000   650.78125000  4552.00000000
      57803       0.20558320     0.00727338   2017          50     0.00086352     0.00719541      0   13168.00000000 10572.17187500  2176.00000000
      57804       0.20753438     0.00745435   2017          51     0.00136188     0.00726370      0   10672.00000000  5580.49998665     0.00000000
      57805       0.21756864     0.00783724   2017          52     0.00150692     0.00761490      0    8664.00000000  5105.15625000     0.00000000
      57806       0.20638513     0.00785303   2017          53     0.00250472     0.00722348      0    2632.00000000  1253.90625000     0.00000000
      57807       0.21176799     0.00766271   2017          54     0.00158093     0.00741188      0    7648.00000000  4576.40625000     0.00000000
      57808       0.21232622     0.00774460   2017          55     0.00177245     0.00743142      0    7312.00000000  3643.75000000     0.00000000
      57809       0.21337426     0.00781350   2017          56     0.00186783     0.00746810      0    4352.00000000  3441.25000000   944.00000000
      57810       0.22354457     0.00919798   2017          57     0.00393170     0.00782406      0    5128.00000000  1123.20312500     0.00000000
      57811       0.21537486     0.00776486   2017          58     0.00151442     0.00753812      0    8744.00000000  4134.06250000     0.00000000
      57812       0.21557753     0.00936046   2017          59     0.00450380     0.00754521      0     640.00000000   424.75000000     0.00000000
      57813       0.20531399     0.00775541   2017          60     0.00237141     0.00718599      0    3048.00000000  1452.10937500     0.00000000
      57814       0.21337919     0.00950807   2017          61     0.00478421     0.00746827      0     384.00000000   339.00000000     0.00000000
      57815       0.22543991     0.01430556   2017          62     0.00970143     0.00789040      0      64.00000000    51.50000000     0.00000000
      57816       0.21691038     0.00899692   2017          63     0.00392509     0.00759186      0    2256.00000000   551.03125000     0.00000000
      57817       0.21381015     0.00875047   2017          64     0.00368734     0.00748336      0    1384.00000000   860.31250000     0.00000000
      57818       0.22143103     0.01445325   2017          65     0.00991845     0.00775009      0     552.00000000   195.84375000     0.00000000
      57819       0.23526263     0.01100150   2017          66     0.00593168     0.00823419      0    2832.00000000   697.31250000     0.00000000
      57820       0.21568309     0.00784571   2017          67     0.00173786     0.00754891      0    7200.00000000  4168.42955256     0.00000000
      57821       0.21319875     0.00765330   2017          68     0.00138266     0.00746196      0    7648.00000000  5568.00000000     0.00000000
      57822       0.21257697     0.00766320   2017          69     0.00149206     0.00744019      0   11352.00000000  5529.10937500   752.00000000
      57823       0.21613102     0.00787248   2017          70     0.00177246     0.00756459      0    8240.00000000  3784.37500000     0.00000000
      57824       0.21375193     0.00787546   2017          71     0.00200019     0.00748132      0    4160.00000000  3017.69140267     0.00000000
      57825       0.21201413     0.00765457   2017          72     0.00152724     0.00742049      0    9312.00000000  5370.15625000     0.00000000
      57826       0.21032132     0.00762962   2017          73     0.00163072     0.00736125      0    8472.00000000  3962.87500000   256.00000000
      57827       0.21174715     0.00760030   2017          74     0.00136996     0.00741115      0    8312.00000000  5392.78125000     0.00000000
      57828       0.21566417     0.00790900   2017          75     0.00191984     0.00754825      0    7560.00000000  3436.41796827     0.00000000
      57829       0.21136750     0.00747194   2017          76     0.00085331     0.00739786      0   20128.00000000 15621.87500000  1584.00000000
      57830       0.21365678     0.00774509   2017          77     0.00163939     0.00747799      0   10320.00000000  6126.25000000     0.00000000
      57831       0.21195191     0.00761213   2017          78     0.00138761     0.00741832      0    8400.00000000  5594.37500000     0.00000000
      57832       0.21506551     0.00776196   2017          79     0.00153999     0.00752729      0    8016.00000000  4474.51562500   896.00000000
      57833       0.22016869     0.00780780   2017          80     0.00102220     0.00770590      0   17784.00000000  9436.06250000     0.00000000
      57834       0.21074573     0.00754977   2017          81     0.00130896     0.00737610      0   12896.00000000  6163.53125000     0.00000000
      57835       0.21592179     0.00770469   2017          82     0.00121953     0.00755726      0   19096.00000000  8975.70312500   192.00000000
      57836       0.21666805     0.00775073   2017          83     0.00130237     0.00758338      0   14344.00000000  7132.21875000   192.00000000
      57837       0.21178467     0.00760167   2017          84     0.00137027     0.00741246      0    7944.00000000  5245.85937500     0.00000000
      57838       0.21280341     0.00762255   2017          85     0.00131818     0.00744812      0   10568.00000000  5901.90625000   848.00000000
      57839       0.20947839     0.00754807   2017          86     0.00145865     0.00733174      0    7032.00000000  5058.18750000   128.00000000
      57840       0.21473674     0.00761193   2017          87     0.00098047     0.00751579      0   15856.00000000 10159.23437500   560.00000000
      57841       0.21519353     0.00766052   2017          88     0.00113706     0.00753177      0   13568.00000000  7312.68750000     0.00000000
      57842       0.21260546     0.00762413   2017          89     0.00134968     0.00744119      0    9160.00000000  6767.81250000     0.00000000
      57843       0.21824709     0.00800846   2017          90     0.00195569     0.00763865      0    5984.00000000  2735.73437500     0.00000000
      57844       0.21519508     0.00777401   2017          91     0.00156527     0.00753183      0    7968.00000000  4803.42187500     0.00000000
      57845       0.21831101     0.00811273   2017          92     0.00221660     0.00764089      0    3112.00000000  2132.68750000     0.00000000
      57846       0.21210473     0.00758509   2017          93     0.00126548     0.00742367      0    8256.00000000  6685.25000000     0.00000000
      57847       0.21773162     0.00778845   2017          94     0.00130747     0.00762061      0    9376.00000000  5822.59375000     0.00000000
